stationID,CONTINENT,lon,lat,WMO_zone,percent_rank_level_EWM_His,percent_rank_level_EWM_soc_126,percent_rank_level_EWM_soc_585
5243,Africa,39.5,9.16301729332301,3,8,8,8
5244,Africa,40.5,9.16301729332301,3,7,7,8
5245,Africa,41.5,9.16301729332301,3,7,8,8
5246,Africa,42.5,9.16301729332301,3,6,8,8
5247,Africa,43.5,9.16301729332301,2,6,8,8
5248,Africa,44.5,9.16301729332301,1,5,7,8
5249,Africa,45.5,9.16301729332301,1,5,7,8
5250,Africa,46.5,9.16301729332301,1,5,5,8
5251,Africa,47.5,9.16301729332301,7,5,5,7
5252,Africa,48.5,9.16301729332301,1,5,5,7
5253,Africa,49.5,9.16301729332301,1,6,5,8
5254,Africa,50.5,9.16301729332301,2,6,4,6
5255,Asia,76.5,9.16301729332301,2,4,8,8
5256,Asia,77.5,9.16301729332301,1,2,7,8
5257,Asia,78.5,9.16301729332301,6,1,7,8
5259,Asia,80.5,9.16301729332301,5,2,8,8
5263,Asia,98.5,9.16301729332301,3,7,7,8
5264,Asia,99.5,9.16301729332301,3,7,8,8
5268,Asia,105.5,9.16301729332301,1,7,8,8
5274,Asia,123.5,9.16301729332301,5,8,8,8
5284,North America,-85.5,10.163017293323,3,7,7,8
5285,North America,-84.5,10.163017293323,6,7,8,8
5286,North America,-83.5,10.163017293323,3,7,7,8
5288,South America,-75.5,10.163017293323,3,8,8,8
5289,South America,-74.5,10.163017293323,1,8,8,8
5290,South America,-73.5,10.163017293323,3,8,7,8
5291,South America,-72.5,10.163017293323,3,8,6,8
5293,South America,-70.5,10.163017293323,3,6,6,8
5294,South America,-69.5,10.163017293323,6,4,8,8
5295,South America,-68.5,10.163017293323,6,5,8,8
5296,South America,-67.5,10.163017293323,6,5,8,8
5297,South America,-66.5,10.163017293323,6,4,8,8
5299,South America,-64.5,10.163017293323,6,4,8,8
5300,South America,-63.5,10.163017293323,3,5,8,8
5301,South America,-62.5,10.163017293323,1,6,6,8
5302,North America,-61.5,10.163017293323,6,7,8,8
5305,Africa,-13.5,10.163017293323,3,7,7,8
5306,Africa,-12.5,10.163017293323,3,7,7,8
5307,Africa,-11.5,10.163017293323,3,7,7,8
5308,Africa,-10.5,10.163017293323,2,7,7,8
5309,Africa,-9.50000000000003,10.163017293323,2,7,7,8
5310,Africa,-8.50000000000003,10.163017293323,1,8,6,8
5311,Africa,-7.50000000000003,10.163017293323,2,8,6,8
5312,Africa,-6.50000000000003,10.163017293323,2,8,7,8
5313,Africa,-5.50000000000003,10.163017293323,1,7,8,8
5314,Africa,-4.50000000000003,10.163017293323,2,7,8,8
5315,Africa,-3.50000000000003,10.163017293323,2,7,7,8
5316,Africa,-2.50000000000003,10.163017293323,2,7,7,8
5317,Africa,-1.50000000000003,10.163017293323,2,7,6,8
5318,Africa,-0.500000000000028,10.163017293323,1,7,8,8
5319,Africa,0.499999999999972,10.163017293323,1,7,8,8
5320,Africa,1.49999999999997,10.163017293323,2,7,7,8
5321,Africa,2.49999999999997,10.163017293323,2,7,7,8
5322,Africa,3.49999999999997,10.163017293323,2,7,7,8
5323,Africa,4.49999999999997,10.163017293323,2,7,7,8
5324,Africa,5.49999999999997,10.163017293323,2,6,8,8
5325,Africa,6.49999999999999,10.163017293323,2,6,7,8
5326,Africa,7.5,10.163017293323,2,6,8,8
5327,Africa,8.5,10.163017293323,2,6,8,8
5328,Africa,9.5,10.163017293323,2,6,8,8
5329,Africa,10.5,10.163017293323,2,6,8,8
5330,Africa,11.5,10.163017293323,3,6,8,8
5331,Africa,12.5,10.163017293323,2,6,8,8
5332,Africa,13.5,10.163017293323,3,6,8,8
5333,Africa,14.5,10.163017293323,1,7,8,8
5334,Africa,15.5,10.163017293323,1,7,7,8
5335,Africa,16.5,10.163017293323,1,7,7,8
5336,Africa,17.5,10.163017293323,1,7,6,8
5337,Africa,18.5,10.163017293323,1,7,5,7
5338,Africa,19.5,10.163017293323,1,7,6,7
5339,Africa,20.5,10.163017293323,1,7,6,7
5340,Africa,21.5,10.163017293323,1,7,4,6
5341,Africa,22.5,10.163017293323,1,7,5,7
5342,Africa,23.5,10.163017293323,1,7,5,7
5343,Africa,24.5,10.163017293323,1,7,6,8
5344,Africa,25.5,10.163017293323,1,7,4,6
5345,Africa,26.5,10.163017293323,1,7,4,6
5346,Africa,27.5,10.163017293323,1,7,4,5
5347,Africa,28.5,10.163017293323,1,7,3,5
5348,Africa,29.5,10.163017293323,1,8,4,5
5349,Africa,30.5,10.163017293323,1,8,4,4
5350,Africa,31.5,10.163017293323,1,8,4,5
5351,Africa,32.5,10.163017293323,1,8,6,8
5352,Africa,33.5,10.163017293323,1,8,5,6
5353,Africa,34.5,10.163017293323,3,8,7,8
5354,Africa,35.5,10.163017293323,3,8,6,8
5355,Africa,36.5,10.163017293323,3,8,8,8
5356,Africa,37.5,10.163017293323,3,8,8,8
5357,Africa,38.5,10.163017293323,3,8,8,8
5358,Africa,39.5,10.163017293323,3,7,8,8
5359,Africa,40.5,10.163017293323,3,7,7,8
5360,Africa,41.5,10.163017293323,7,6,5,8
5361,Africa,42.5,10.163017293323,7,5,6,8
5362,Africa,43.5,10.163017293323,3,5,6,8
5363,Africa,44.5,10.163017293323,7,5,6,8
5364,Africa,45.5,10.163017293323,7,5,6,8
5365,Africa,46.5,10.163017293323,7,5,6,8
5366,Africa,47.5,10.163017293323,7,5,6,8
5367,Africa,48.5,10.163017293323,7,5,5,8
5368,Africa,49.5,10.163017293323,7,5,6,7
5369,Africa,50.5,10.163017293323,2,5,4,7
5374,Asia,76.5,10.163017293323,3,6,8,8
5375,Asia,77.5,10.163017293323,3,2,8,8
5376,Asia,78.5,10.163017293323,1,2,7,8
5387,Asia,105.5,10.163017293323,1,7,8,8
5388,Asia,106.5,10.163017293323,5,7,8,8
5399,Asia,125.5,10.163017293323,5,8,8,8
5408,North America,-85.5,11.163017293323,8,7,7,8
5409,North America,-84.5,11.163017293323,2,7,7,8
5413,South America,-73.5,11.163017293323,3,7,5,8
5414,South America,-72.5,11.163017293323,1,7,8,8
5416,South America,-70.5,11.163017293323,3,5,8,8
5417,South America,-69.5,11.163017293323,3,4,7,8
5418,South America,-68.5,11.163017293323,3,6,3,4
5427,Africa,-14.5,11.163017293323,2,6,6,8
5428,Africa,-13.5,11.163017293323,3,6,6,8
5429,Africa,-12.5,11.163017293323,3,7,8,8
5430,Africa,-11.5,11.163017293323,3,7,7,8
5431,Africa,-10.5,11.163017293323,3,7,7,8
5432,Africa,-9.50000000000003,11.163017293323,2,7,7,8
5433,Africa,-8.50000000000003,11.163017293323,2,7,7,8
5434,Africa,-7.50000000000003,11.163017293323,1,7,7,8
5435,Africa,-6.50000000000003,11.163017293323,1,7,7,8
5436,Africa,-5.50000000000003,11.163017293323,2,7,8,8
5437,Africa,-4.50000000000003,11.163017293323,2,7,8,8
5438,Africa,-3.50000000000003,11.163017293323,2,7,8,8
5439,Africa,-2.50000000000003,11.163017293323,1,7,7,8
5440,Africa,-1.50000000000003,11.163017293323,1,6,7,8
5441,Africa,-0.500000000000028,11.163017293323,1,6,8,8
5442,Africa,0.499999999999972,11.163017293323,1,6,7,8
5443,Africa,1.49999999999997,11.163017293323,1,6,7,8
5444,Africa,2.49999999999997,11.163017293323,1,7,6,8
5445,Africa,3.49999999999997,11.163017293323,2,7,8,8
5446,Africa,4.49999999999997,11.163017293323,2,6,8,8
5447,Africa,5.49999999999997,11.163017293323,2,6,8,8
5448,Africa,6.49999999999999,11.163017293323,2,6,8,8
5449,Africa,7.5,11.163017293323,2,6,8,8
5450,Africa,8.5,11.163017293323,2,6,8,8
5451,Africa,9.5,11.163017293323,1,6,8,8
5452,Africa,10.5,11.163017293323,1,5,8,8
5453,Africa,11.5,11.163017293323,2,5,8,8
5454,Africa,12.5,11.163017293323,1,6,7,8
5455,Africa,13.5,11.163017293323,1,6,8,8
5456,Africa,14.5,11.163017293323,1,6,8,8
5457,Africa,15.5,11.163017293323,1,6,6,8
5458,Africa,16.5,11.163017293323,1,7,6,7
5459,Africa,17.5,11.163017293323,1,7,6,8
5460,Africa,18.5,11.163017293323,1,7,6,7
5461,Africa,19.5,11.163017293323,1,7,6,7
5462,Africa,20.5,11.163017293323,1,7,6,8
5463,Africa,21.5,11.163017293323,1,7,6,8
5464,Africa,22.5,11.163017293323,1,7,6,8
5465,Africa,23.5,11.163017293323,1,7,4,7
5466,Africa,24.5,11.163017293323,1,7,7,8
5467,Africa,25.5,11.163017293323,1,7,5,6
5468,Africa,26.5,11.163017293323,1,7,5,6
5469,Africa,27.5,11.163017293323,1,7,4,5
5470,Africa,28.5,11.163017293323,1,7,4,5
5471,Africa,29.5,11.163017293323,1,7,3,5
5472,Africa,30.5,11.163017293323,1,7,3,4
5473,Africa,31.5,11.163017293323,1,8,4,4
5474,Africa,32.5,11.163017293323,1,8,6,7
5475,Africa,33.5,11.163017293323,1,8,4,5
5476,Africa,34.5,11.163017293323,3,8,7,8
5477,Africa,35.5,11.163017293323,3,8,6,8
5478,Africa,36.5,11.163017293323,3,8,8,8
5479,Africa,37.5,11.163017293323,3,8,8,8
5480,Africa,38.5,11.163017293323,3,7,8,8
5481,Africa,39.5,11.163017293323,3,7,8,8
5482,Africa,40.5,11.163017293323,7,6,7,8
5483,Africa,41.5,11.163017293323,7,5,6,7
5484,Africa,42.5,11.163017293323,7,4,6,7
5485,Africa,43.5,11.163017293323,1,4,8,8
5488,Africa,47.5,11.163017293323,3,4,4,7
5489,Africa,48.5,11.163017293323,3,4,6,8
5490,Africa,49.5,11.163017293323,3,5,7,8
5491,Africa,50.5,11.163017293323,3,5,6,8
5496,Asia,76.5,11.163017293323,3,3,8,8
5497,Asia,77.5,11.163017293323,6,1,7,8
5498,Asia,78.5,11.163017293323,1,2,7,8
5499,Asia,79.5,11.163017293323,6,2,7,8
5503,Asia,99.5,11.163017293323,3,7,7,8
5505,Asia,103.5,11.163017293323,3,7,5,8
5506,Asia,104.5,11.163017293323,1,7,8,8
5507,Asia,105.5,11.163017293323,1,7,8,8
5508,Asia,106.5,11.163017293323,6,7,8,8
5509,Asia,107.5,11.163017293323,3,7,8,8
5510,Asia,108.5,11.163017293323,3,7,8,8
5512,Asia,119.5,11.163017293323,5,8,4,7
5515,Asia,122.5,11.163017293323,5,8,8,8
5517,Asia,124.5,11.163017293323,5,8,8,8
5518,Asia,125.5,11.163017293323,5,8,8,8
5524,North America,-86.5,12.163017293323,3,6,8,8
5525,North America,-85.5,12.163017293323,3,7,7,8
5526,North America,-84.5,12.163017293323,2,7,7,8
5531,South America,-71.5,12.163017293323,4,5,4,7
5540,Africa,-15.5,12.163017293323,1,6,8,8
5541,Africa,-14.5,12.163017293323,1,6,7,8
5542,Africa,-13.5,12.163017293323,2,6,6,8
5543,Africa,-12.5,12.163017293323,3,6,6,8
5544,Africa,-11.5,12.163017293323,3,6,7,8
5545,Africa,-10.5,12.163017293323,3,6,5,7
5546,Africa,-9.50000000000003,12.163017293323,3,7,6,8
5547,Africa,-8.50000000000003,12.163017293323,2,7,8,8
5548,Africa,-7.50000000000003,12.163017293323,1,7,8,8
5549,Africa,-6.50000000000003,12.163017293323,1,7,7,8
5550,Africa,-5.50000000000003,12.163017293323,1,7,8,8
5551,Africa,-4.50000000000003,12.163017293323,1,7,7,8
5552,Africa,-3.50000000000003,12.163017293323,1,6,7,8
5553,Africa,-2.50000000000003,12.163017293323,1,6,8,8
5554,Africa,-1.50000000000003,12.163017293323,1,6,8,8
5555,Africa,-0.500000000000028,12.163017293323,1,6,8,8
5556,Africa,0.499999999999972,12.163017293323,1,6,7,8
5557,Africa,1.49999999999997,12.163017293323,1,6,6,7
5558,Africa,2.49999999999997,12.163017293323,1,6,7,8
5559,Africa,3.49999999999997,12.163017293323,1,6,8,8
5560,Africa,4.49999999999997,12.163017293323,1,6,8,8
5561,Africa,5.49999999999997,12.163017293323,1,6,8,8
5562,Africa,6.49999999999999,12.163017293323,2,5,8,8
5563,Africa,7.5,12.163017293323,1,5,8,8
5564,Africa,8.5,12.163017293323,1,5,8,8
5565,Africa,9.5,12.163017293323,1,5,8,8
5566,Africa,10.5,12.163017293323,1,5,8,8
5567,Africa,11.5,12.163017293323,1,5,7,8
5568,Africa,12.5,12.163017293323,1,5,7,8
5569,Africa,13.5,12.163017293323,1,5,8,8
5570,Africa,14.5,12.163017293323,1,6,8,8
5571,Africa,15.5,12.163017293323,1,6,8,8
5572,Africa,16.5,12.163017293323,1,6,5,7
5573,Africa,17.5,12.163017293323,1,6,6,7
5574,Africa,18.5,12.163017293323,1,6,6,8
5575,Africa,19.5,12.163017293323,1,7,6,7
5576,Africa,20.5,12.163017293323,1,7,6,8
5577,Africa,21.5,12.163017293323,1,7,6,8
5578,Africa,22.5,12.163017293323,1,7,6,8
5579,Africa,23.5,12.163017293323,2,7,4,6
5580,Africa,24.5,12.163017293323,1,7,8,8
5581,Africa,25.5,12.163017293323,1,7,4,5
5582,Africa,26.5,12.163017293323,1,7,4,4
5583,Africa,27.5,12.163017293323,1,7,4,5
5584,Africa,28.5,12.163017293323,1,7,4,5
5585,Africa,29.5,12.163017293323,1,7,4,4
5586,Africa,30.5,12.163017293323,1,7,4,5
5587,Africa,31.5,12.163017293323,1,7,4,5
5588,Africa,32.5,12.163017293323,1,7,4,5
5589,Africa,33.5,12.163017293323,1,7,4,5
5590,Africa,34.5,12.163017293323,1,7,5,6
5591,Africa,35.5,12.163017293323,1,7,6,7
5592,Africa,36.5,12.163017293323,3,7,7,8
5593,Africa,37.5,12.163017293323,3,7,8,8
5594,Africa,38.5,12.163017293323,3,7,8,8
5595,Africa,39.5,12.163017293323,3,6,8,8
5596,Africa,40.5,12.163017293323,7,5,6,8
5597,Africa,41.5,12.163017293323,7,4,5,7
5598,Africa,42.5,12.163017293323,7,3,3,5
5608,Asia,75.5,12.163017293323,3,7,8,8
5609,Asia,76.5,12.163017293323,2,2,7,8
5610,Asia,77.5,12.163017293323,3,2,7,8
5611,Asia,78.5,12.163017293323,3,2,7,8
5612,Asia,79.5,12.163017293323,1,2,7,8
5618,Asia,99.5,12.163017293323,3,7,7,8
5621,Asia,102.5,12.163017293323,3,7,7,8
5622,Asia,103.5,12.163017293323,3,7,7,8
5623,Asia,104.5,12.163017293323,1,7,7,8
5624,Asia,105.5,12.163017293323,1,7,8,8
5625,Asia,106.5,12.163017293323,2,7,7,8
5626,Asia,107.5,12.163017293323,3,7,7,8
5627,Asia,108.5,12.163017293323,3,7,8,8
5634,Asia,124.5,12.163017293323,5,8,8,8
5639,North America,-86.5,13.163017293323,3,6,8,8
5640,North America,-85.5,13.163017293323,3,6,8,8
5641,North America,-84.5,13.163017293323,2,7,6,8
5645,North America,-59.5,13.163017293323,6,8,8,8
5646,Africa,-16.5,13.163017293323,1,5,8,8
5647,Africa,-15.5,13.163017293323,1,5,8,8
5648,Africa,-14.5,13.163017293323,1,5,7,8
5649,Africa,-13.5,13.163017293323,1,5,7,8
5650,Africa,-12.5,13.163017293323,2,6,5,7
5651,Africa,-11.5,13.163017293323,2,6,6,7
5652,Africa,-10.5,13.163017293323,2,6,6,7
5653,Africa,-9.50000000000003,13.163017293323,2,6,6,8
5654,Africa,-8.50000000000003,13.163017293323,2,6,6,7
5655,Africa,-7.50000000000003,13.163017293323,1,6,6,8
5656,Africa,-6.50000000000003,13.163017293323,1,6,8,8
5657,Africa,-5.50000000000003,13.163017293323,1,6,7,8
5658,Africa,-4.50000000000003,13.163017293323,1,6,7,8
5659,Africa,-3.50000000000003,13.163017293323,1,6,7,8
5660,Africa,-2.50000000000003,13.163017293323,1,6,8,8
5661,Africa,-1.50000000000003,13.163017293323,1,5,8,8
5662,Africa,-0.500000000000028,13.163017293323,1,5,7,8
5663,Africa,0.499999999999972,13.163017293323,1,5,7,8
5664,Africa,1.49999999999997,13.163017293323,1,5,7,8
5665,Africa,2.49999999999997,13.163017293323,1,5,8,8
5666,Africa,3.49999999999997,13.163017293323,1,5,8,8
5667,Africa,4.49999999999997,13.163017293323,1,5,8,8
5668,Africa,5.49999999999997,13.163017293323,1,5,8,8
5669,Africa,6.49999999999999,13.163017293323,1,5,8,8
5670,Africa,7.5,13.163017293323,1,5,8,8
5671,Africa,8.5,13.163017293323,1,5,8,8
5672,Africa,9.5,13.163017293323,1,4,7,8
5673,Africa,10.5,13.163017293323,1,4,6,7
5674,Africa,11.5,13.163017293323,1,4,5,7
5675,Africa,12.5,13.163017293323,1,4,6,7
5676,Africa,13.5,13.163017293323,1,5,7,8
5677,Africa,14.5,13.163017293323,1,5,6,8
5678,Africa,15.5,13.163017293323,1,5,7,8
5679,Africa,16.5,13.163017293323,1,6,6,7
5680,Africa,17.5,13.163017293323,1,6,5,7
5681,Africa,18.5,13.163017293323,1,6,5,7
5682,Africa,19.5,13.163017293323,1,6,6,7
5683,Africa,20.5,13.163017293323,1,6,6,8
5684,Africa,21.5,13.163017293323,2,7,7,8
5685,Africa,22.5,13.163017293323,2,7,7,8
5686,Africa,23.5,13.163017293323,2,7,5,7
5687,Africa,24.5,13.163017293323,3,7,5,7
5688,Africa,25.5,13.163017293323,1,7,7,7
5689,Africa,26.5,13.163017293323,1,7,3,4
5690,Africa,27.5,13.163017293323,1,7,4,4
5691,Africa,28.5,13.163017293323,1,7,3,4
5692,Africa,29.5,13.163017293323,1,7,3,4
5693,Africa,30.5,13.163017293323,1,7,7,8
5694,Africa,31.5,13.163017293323,1,7,3,4
5695,Africa,32.5,13.163017293323,1,7,8,8
5696,Africa,33.5,13.163017293323,1,7,8,8
5697,Africa,34.5,13.163017293323,1,7,5,5
5698,Africa,35.5,13.163017293323,1,7,4,5
5699,Africa,36.5,13.163017293323,3,7,6,8
5700,Africa,37.5,13.163017293323,3,7,8,8
5701,Africa,38.5,13.163017293323,3,6,8,8
5702,Africa,39.5,13.163017293323,3,5,8,8
5703,Africa,40.5,13.163017293323,7,4,5,7
5704,Africa,41.5,13.163017293323,7,3,3,5
5705,Africa,42.5,13.163017293323,7,3,3,4
5706,Asia,43.5,13.163017293323,7,3,8,8
5707,Asia,44.5,13.163017293323,7,3,8,8
5714,Asia,75.5,13.163017293323,3,6,8,8
5715,Asia,76.5,13.163017293323,2,2,7,8
5716,Asia,77.5,13.163017293323,6,2,7,8
5717,Asia,78.5,13.163017293323,3,2,7,8
5718,Asia,79.5,13.163017293323,1,2,7,8
5725,Asia,99.5,13.163017293323,3,7,8,8
5727,Asia,101.5,13.163017293323,3,7,8,8
5728,Asia,102.5,13.163017293323,1,7,8,8
5729,Asia,103.5,13.163017293323,1,7,8,8
5730,Asia,104.5,13.163017293323,1,7,7,8
5731,Asia,105.5,13.163017293323,1,7,6,8
5732,Asia,106.5,13.163017293323,1,7,6,8
5733,Asia,107.5,13.163017293323,2,7,7,8
5734,Asia,108.5,13.163017293323,3,7,8,8
5739,Asia,123.5,13.163017293323,5,8,8,8
5744,North America,-91.5,14.163017293323,3,3,8,8
5745,North America,-90.5,14.163017293323,3,4,8,8
5746,North America,-89.5,14.163017293323,3,5,8,8
5747,North America,-88.5,14.163017293323,3,5,8,8
5748,North America,-87.5,14.163017293323,3,6,8,8
5749,North America,-86.5,14.163017293323,3,6,7,8
5750,North America,-85.5,14.163017293323,3,6,6,8
5751,North America,-84.5,14.163017293323,3,7,5,8
5752,North America,-83.5,14.163017293323,1,7,6,8
5757,Africa,-16.5,14.163017293323,1,5,8,8
5758,Africa,-15.5,14.163017293323,1,5,8,8
5759,Africa,-14.5,14.163017293323,1,5,5,7
5760,Africa,-13.5,14.163017293323,1,5,5,7
5761,Africa,-12.5,14.163017293323,1,5,6,7
5762,Africa,-11.5,14.163017293323,2,5,7,8
5763,Africa,-10.5,14.163017293323,2,5,7,7
5764,Africa,-9.50000000000003,14.163017293323,2,5,6,7
5765,Africa,-8.50000000000003,14.163017293323,1,6,4,6
5766,Africa,-7.50000000000003,14.163017293323,1,6,4,6
5767,Africa,-6.50000000000003,14.163017293323,1,6,5,7
5768,Africa,-5.50000000000003,14.163017293323,1,6,6,8
5769,Africa,-4.50000000000003,14.163017293323,1,6,7,8
5770,Africa,-3.50000000000003,14.163017293323,1,5,7,8
5771,Africa,-2.50000000000003,14.163017293323,1,5,6,7
5772,Africa,-1.50000000000003,14.163017293323,1,5,6,7
5773,Africa,-0.500000000000028,14.163017293323,1,5,6,8
5774,Africa,0.499999999999972,14.163017293323,1,5,7,8
5775,Africa,1.49999999999997,14.163017293323,1,5,7,8
5776,Africa,2.49999999999997,14.163017293323,1,5,6,8
5777,Africa,3.49999999999997,14.163017293323,1,5,7,8
5778,Africa,4.49999999999997,14.163017293323,1,5,6,8
5779,Africa,5.49999999999997,14.163017293323,2,5,8,8
5780,Africa,6.49999999999999,14.163017293323,1,4,7,8
5781,Africa,7.5,14.163017293323,1,4,7,8
5782,Africa,8.5,14.163017293323,1,4,7,8
5783,Africa,9.5,14.163017293323,1,4,6,7
5784,Africa,10.5,14.163017293323,1,4,4,6
5785,Africa,11.5,14.163017293323,1,4,3,4
5786,Africa,12.5,14.163017293323,1,4,4,5
5787,Africa,13.5,14.163017293323,1,4,5,8
5788,Africa,14.5,14.163017293323,1,5,6,7
5789,Africa,15.5,14.163017293323,1,5,5,7
5790,Africa,16.5,14.163017293323,1,5,5,7
5791,Africa,17.5,14.163017293323,1,6,5,7
5792,Africa,18.5,14.163017293323,1,6,5,7
5793,Africa,19.5,14.163017293323,1,6,5,7
5794,Africa,20.5,14.163017293323,1,6,5,7
5795,Africa,21.5,14.163017293323,2,6,6,7
5796,Africa,22.5,14.163017293323,2,6,6,8
5797,Africa,23.5,14.163017293323,1,6,3,4
5798,Africa,24.5,14.163017293323,3,7,3,4
5799,Africa,25.5,14.163017293323,2,7,4,4
5800,Africa,26.5,14.163017293323,1,7,3,4
5801,Africa,27.5,14.163017293323,7,7,3,4
5802,Africa,28.5,14.163017293323,1,7,3,4
5803,Africa,29.5,14.163017293323,1,7,3,3
5804,Africa,30.5,14.163017293323,1,7,3,3
5805,Africa,31.5,14.163017293323,1,7,3,4
5806,Africa,32.5,14.163017293323,1,7,8,8
5807,Africa,33.5,14.163017293323,1,7,8,8
5808,Africa,34.5,14.163017293323,1,7,3,4
5809,Africa,35.5,14.163017293323,1,7,7,8
5810,Africa,36.5,14.163017293323,1,6,6,8
5811,Africa,37.5,14.163017293323,3,6,7,8
5812,Africa,38.5,14.163017293323,3,5,8,8
5813,Africa,39.5,14.163017293323,3,5,8,8
5814,Africa,40.5,14.163017293323,7,4,6,8
5815,Africa,41.5,14.163017293323,7,3,3,5
5817,Asia,43.5,14.163017293323,3,3,8,8
5818,Asia,44.5,14.163017293323,3,3,7,8
5819,Asia,45.5,14.163017293323,3,3,7,8
5820,Asia,46.5,14.163017293323,3,3,6,8
5821,Asia,47.5,14.163017293323,7,3,6,8
5822,Asia,48.5,14.163017293323,7,4,6,7
5824,Asia,74.5,14.163017293323,3,7,8,8
5825,Asia,75.5,14.163017293323,2,2,7,8
5826,Asia,76.5,14.163017293323,2,2,7,8
5827,Asia,77.5,14.163017293323,3,1,7,8
5828,Asia,78.5,14.163017293323,3,2,7,8
5829,Asia,79.5,14.163017293323,3,2,7,8
5834,Asia,98.5,14.163017293323,3,7,6,8
5835,Asia,99.5,14.163017293323,3,7,7,8
5836,Asia,100.5,14.163017293323,6,7,8,8
5837,Asia,101.5,14.163017293323,1,7,8,8
5838,Asia,102.5,14.163017293323,1,7,8,8
5839,Asia,103.5,14.163017293323,1,7,7,8
5840,Asia,104.5,14.163017293323,1,7,8,8
5841,Asia,105.5,14.163017293323,1,7,7,8
5842,Asia,106.5,14.163017293323,1,6,6,8
5843,Asia,107.5,14.163017293323,3,6,7,8
5844,Asia,108.5,14.163017293323,3,6,7,8
5847,Asia,121.5,14.163017293323,6,8,8,8
5848,Asia,122.5,14.163017293323,5,8,8,8
5856,North America,-92.5,15.163017293323,3,5,8,8
5857,North America,-91.5,15.163017293323,3,5,8,8
5858,North America,-90.5,15.163017293323,3,5,8,8
5859,North America,-89.5,15.163017293323,3,5,8,8
5860,North America,-88.5,15.163017293323,3,5,8,8
5861,North America,-87.5,15.163017293323,3,6,8,8
5862,North America,-86.5,15.163017293323,3,6,8,8
5863,North America,-85.5,15.163017293323,3,6,7,8
5864,North America,-84.5,15.163017293323,1,6,4,7
5865,North America,-83.5,15.163017293323,1,7,4,7
5871,Africa,-16.5,15.163017293323,1,4,8,8
5872,Africa,-15.5,15.163017293323,1,4,6,7
5873,Africa,-14.5,15.163017293323,1,4,4,6
5874,Africa,-13.5,15.163017293323,1,4,6,7
5875,Africa,-12.5,15.163017293323,1,4,6,7
5876,Africa,-11.5,15.163017293323,1,5,6,7
5877,Africa,-10.5,15.163017293323,1,5,6,7
5878,Africa,-9.50000000000003,15.163017293323,1,5,6,7
5879,Africa,-8.50000000000003,15.163017293323,1,5,5,7
5880,Africa,-7.50000000000003,15.163017293323,1,5,5,6
5881,Africa,-6.50000000000003,15.163017293323,1,5,3,4
5882,Africa,-5.50000000000003,15.163017293323,1,5,4,5
5883,Africa,-4.50000000000003,15.163017293323,1,5,5,7
5884,Africa,-3.50000000000003,15.163017293323,1,5,6,7
5885,Africa,-2.50000000000003,15.163017293323,1,5,5,7
5886,Africa,-1.50000000000003,15.163017293323,1,5,4,5
5887,Africa,-0.500000000000028,15.163017293323,1,4,3,4
5888,Africa,0.499999999999972,15.163017293323,1,4,5,7
5889,Africa,1.49999999999997,15.163017293323,1,4,5,6
5890,Africa,2.49999999999997,15.163017293323,7,4,5,7
5891,Africa,3.49999999999997,15.163017293323,1,4,5,6
5892,Africa,4.49999999999997,15.163017293323,1,4,5,7
5893,Africa,5.49999999999997,15.163017293323,2,4,6,7
5894,Africa,6.49999999999999,15.163017293323,1,4,6,7
5895,Africa,7.5,15.163017293323,1,4,4,4
5896,Africa,8.5,15.163017293323,1,4,5,7
5897,Africa,9.5,15.163017293323,1,4,3,4
5898,Africa,10.5,15.163017293323,1,4,3,3
5899,Africa,11.5,15.163017293323,7,4,3,3
5900,Africa,12.5,15.163017293323,7,4,3,3
5901,Africa,13.5,15.163017293323,7,4,3,3
5902,Africa,14.5,15.163017293323,7,4,3,3
5903,Africa,15.5,15.163017293323,7,5,3,3
5904,Africa,16.5,15.163017293323,7,5,3,3
5905,Africa,17.5,15.163017293323,7,5,3,3
5906,Africa,18.5,15.163017293323,7,5,3,4
5907,Africa,19.5,15.163017293323,7,6,5,6
5908,Africa,20.5,15.163017293323,1,6,5,7
5909,Africa,21.5,15.163017293323,7,6,5,7
5910,Africa,22.5,15.163017293323,1,6,5,7
5911,Africa,23.5,15.163017293323,7,6,5,6
5912,Africa,24.5,15.163017293323,7,6,3,3
5913,Africa,25.5,15.163017293323,7,6,3,3
5914,Africa,26.5,15.163017293323,7,6,3,3
5915,Africa,27.5,15.163017293323,7,6,3,3
5916,Africa,28.5,15.163017293323,7,7,3,3
5917,Africa,29.5,15.163017293323,7,7,3,3
5918,Africa,30.5,15.163017293323,7,7,3,3
5919,Africa,31.5,15.163017293323,7,7,3,3
5920,Africa,32.5,15.163017293323,6,7,8,8
5921,Africa,33.5,15.163017293323,1,6,6,7
5922,Africa,34.5,15.163017293323,1,6,3,3
5923,Africa,35.5,15.163017293323,1,6,6,6
5924,Africa,36.5,15.163017293323,1,6,8,8
5925,Africa,37.5,15.163017293323,3,5,6,8
5926,Africa,38.5,15.163017293323,3,5,8,8
5927,Africa,39.5,15.163017293323,3,4,8,8
5930,Asia,43.5,15.163017293323,3,3,8,8
5931,Asia,44.5,15.163017293323,3,3,7,8
5932,Asia,45.5,15.163017293323,7,3,5,7
5933,Asia,46.5,15.163017293323,7,3,4,5
5934,Asia,47.5,15.163017293323,7,3,5,7
