FID,density,WMO_class,baseline,tile_area,density_delta,density_percent,WMO_zone,OBJECTID,CONTINENT,Shape_Leng,Shape_Area,FCNAME,FENAME,OBJECTID.1,Continent,lon,lat
6060,14,2,0.00173913043478261,11825.6064504237,0.000555258803446665,31.9273811981832,2,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,74.5,16.163017293323
6061,11,2,0.00173913043478261,11825.6064504237,0.000808945581590081,46.5143709414297,2,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,75.5,16.163017293323
6062,9,2,0.00173913043478261,11825.6064504237,0.000978070100352359,56.2390307702606,2,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,76.5,16.163017293323
6063,20,1,0.00173913043478261,11825.6064504237,4.7885247159832e-05,2.75340171169034,1,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,77.5,16.163017293323
6064,13,2,0.00173913043478261,11825.6064504237,0.000639821062827804,36.7897111125987,2,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,78.5,16.163017293323
6065,11,1,0.00173913043478261,11825.6064504237,0.000808945581590081,46.5143709414297,1,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,79.5,16.163017293323
6066,42,6,0.0666666666666667,11825.6064504237,0.0631150517726588,94.6725776589882,6,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,80.5,16.163017293323
6070,2,5,0.04,11825.6064504237,0.0398308754812377,99.5771887030943,5,1,Asia,2331.82053915,5432.08564269,缅甸,Union of Myanmar,232,2,95.5,16.163017293323
6073,2,3,0.004,11825.6064504237,0.00383087548123772,95.7718870309431,3,1,Asia,2331.82053915,5432.08564269,缅甸,Union of Myanmar,232,2,98.5,16.163017293323
6074,1,1,0.00173913043478261,11825.6064504237,0.00165456817540147,95.1376700855845,1,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,99.5,16.163017293323
6075,4,1,0.00173913043478261,11825.6064504237,0.00140088139725805,80.5506803423381,1,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,100.5,16.163017293323
6076,1,3,0.004,11825.6064504237,0.00391543774061886,97.8859435154715,3,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,101.5,16.163017293323
6077,7,1,0.00173913043478261,11825.6064504237,0.00114719461911464,65.9636905990916,1,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,102.5,16.163017293323
6078,9,1,0.00173913043478261,11825.6064504237,0.000978070100352359,56.2390307702606,1,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,103.5,16.163017293323
6079,5,1,0.00173913043478261,11825.6064504237,0.00131631913787691,75.6883504279226,1,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,104.5,16.163017293323
6080,0,1,0.00173913043478261,11825.6064504237,0.00173913043478261,100,1,1,Asia,2331.82053915,5432.08564269,老挝,Lao People,206,2,105.5,16.163017293323
6081,2,3,0.004,11825.6064504237,0.00383087548123772,95.7718870309431,3,1,Asia,2331.82053915,5432.08564269,老挝,Lao People,206,2,106.5,16.163017293323
6082,3,3,0.004,11825.6064504237,0.00374631322185658,93.6578305464146,3,1,Asia,2331.82053915,5432.08564269,越南,Socialist Republic of Viet Nam,246,2,107.5,16.163017293323
6087,2,5,0.04,11825.6064504237,0.0398308754812377,99.5771887030943,5,1,Asia,2331.82053915,5432.08564269,菲律宾,Republic of Philippines,239,2,120.5,16.163017293323
6088,1,5,0.04,11825.6064504237,0.0399154377406189,99.7885943515472,5,1,Asia,2331.82053915,5432.08564269,菲律宾,Republic of Philippines,239,2,121.5,16.163017293323
6093,20,3,0.004,11764.3656543244,0.00229995083562807,57.4987708907017,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-100.5,17.163017293323
6094,60,3,0.004,11764.3656543244,-0.0011001474931158,-27.5036873278949,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-99.5,17.163017293323
6095,33,3,0.004,11764.3656543244,0.00119491887878631,29.8729719696578,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-98.5,17.163017293323
6096,39,3,0.004,11764.3656543244,0.000684904129474732,17.1226032368683,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-97.5,17.163017293323
6097,54,3,0.004,11764.3656543244,-0.000590132743804217,-14.7533185951054,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-96.5,17.163017293323
6098,40,3,0.004,11764.3656543244,0.000599901671256136,14.9975417814034,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-95.5,17.163017293323
6099,35,3,0.004,11764.3656543244,0.00102491396234912,25.622849058728,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-94.5,17.163017293323
6100,44,3,0.004,11764.3656543244,0.000259891838381749,6.49729595954372,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-93.5,17.163017293323
6101,55,3,0.004,11764.3656543244,-0.000675135202022814,-16.8783800505703,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-92.5,17.163017293323
6102,17,3,0.004,11764.3656543244,0.00255495821028386,63.8739552570964,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-91.5,17.163017293323
6103,2,2,0.00173913043478261,11764.3656543244,0.00156912551834542,90.2247173048614,2,2,North America,3954.89183268,3707.4186593,危地马拉,Republic of Guatemala,24,18,-90.5,17.163017293323
6104,2,2,0.00173913043478261,11764.3656543244,0.00156912551834542,90.2247173048614,2,2,North America,3954.89183268,3707.4186593,危地马拉,Republic of Guatemala,24,18,-89.5,17.163017293323
6105,1,3,0.004,11764.3656543244,0.0039149975417814,97.8749385445351,3,2,North America,3954.89183268,3707.4186593,伯利兹,Belize,22,18,-88.5,17.163017293323
6116,0,1,0.00173913043478261,11764.3656543244,0.00173913043478261,100,1,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-15.5,17.163017293323
6117,1,1,0.00173913043478261,11764.3656543244,0.00165412797656401,95.1123586524307,1,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-14.5,17.163017293323
6118,0,1,0.00173913043478261,11764.3656543244,0.00173913043478261,100,1,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-13.5,17.163017293323
6119,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-12.5,17.163017293323
6120,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-11.5,17.163017293323
6121,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-10.5,17.163017293323
6122,1,7,1e-04,11764.3656543244,1.49975417814034e-05,14.9975417814034,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-9.50000000000003,17.163017293323
6123,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-8.50000000000003,17.163017293323
6124,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-7.50000000000003,17.163017293323
6125,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-6.50000000000003,17.163017293323
6126,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-5.50000000000003,17.163017293323
6127,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-4.50000000000003,17.163017293323
6128,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-3.50000000000003,17.163017293323
6129,1,7,1e-04,11764.3656543244,1.49975417814034e-05,14.9975417814034,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-2.50000000000003,17.163017293323
6130,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-1.50000000000003,17.163017293323
6131,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-0.500000000000028,17.163017293323
6132,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,0.499999999999972,17.163017293323
6133,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,1.49999999999997,17.163017293323
6134,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,2.49999999999997,17.163017293323
6135,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,3.49999999999997,17.163017293323
6136,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,4.49999999999997,17.163017293323
6137,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,5.49999999999997,17.163017293323
6138,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,6.49999999999999,17.163017293323
6139,2,7,1e-04,11764.3656543244,-7.00049164371932e-05,-70.0049164371932,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,7.5,17.163017293323
6140,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,8.5,17.163017293323
6141,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,9.5,17.163017293323
6142,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,10.5,17.163017293323
6143,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,11.5,17.163017293323
6144,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,12.5,17.163017293323
6145,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,13.5,17.163017293323
6146,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,14.5,17.163017293323
6147,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,尼日尔,Republic of Niger,82,14,15.5,17.163017293323
6148,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,乍得,Republic of Chad,93,13,16.5,17.163017293323
6149,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,乍得,Republic of Chad,93,13,17.5,17.163017293323
6150,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,乍得,Republic of Chad,93,13,18.5,17.163017293323
6151,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,乍得,Republic of Chad,93,13,19.5,17.163017293323
6152,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,乍得,Republic of Chad,93,13,20.5,17.163017293323
6153,1,7,1e-04,11764.3656543244,1.49975417814034e-05,14.9975417814034,7,4,Africa,426.208533368,2559.07306897,乍得,Republic of Chad,93,13,21.5,17.163017293323
6154,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,乍得,Republic of Chad,93,13,22.5,17.163017293323
6155,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,乍得,Republic of Chad,93,13,23.5,17.163017293323
6156,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,24.5,17.163017293323
6157,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,25.5,17.163017293323
6158,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,26.5,17.163017293323
6159,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,27.5,17.163017293323
6160,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,28.5,17.163017293323
6161,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,29.5,17.163017293323
6162,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,30.5,17.163017293323
6163,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,31.5,17.163017293323
6164,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,32.5,17.163017293323
6165,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,33.5,17.163017293323
6166,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,34.5,17.163017293323
6167,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,35.5,17.163017293323
6168,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,苏丹,Republic of the Sudan,83,11,36.5,17.163017293323
6169,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,厄立特里亚,State of Eritrea,89,12,37.5,17.163017293323
6170,0,7,1e-04,11764.3656543244,1e-04,100,7,4,Africa,426.208533368,2559.07306897,厄立特里亚,State of Eritrea,89,12,38.5,17.163017293323
6173,1,7,1e-04,11764.3656543244,1.49975417814034e-05,14.9975417814034,7,1,Asia,2331.82053915,5432.08564269,沙特阿拉伯,Kingdom of Saudi Arabia,231,5,42.5,17.163017293323
6174,0,3,0.004,11764.3656543244,0.004,100,3,1,Asia,2331.82053915,5432.08564269,也门,Republic of Yemen,222,5,43.5,17.163017293323
6175,1,7,1e-04,11764.3656543244,1.49975417814034e-05,14.9975417814034,7,1,Asia,2331.82053915,5432.08564269,也门,Republic of Yemen,222,5,44.5,17.163017293323
6176,0,7,1e-04,11764.3656543244,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,沙特阿拉伯,Kingdom of Saudi Arabia,231,5,45.5,17.163017293323
6177,0,7,1e-04,11764.3656543244,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,沙特阿拉伯,Kingdom of Saudi Arabia,231,5,46.5,17.163017293323
6178,1,7,1e-04,11764.3656543244,1.49975417814034e-05,14.9975417814034,7,1,Asia,2331.82053915,5432.08564269,沙特阿拉伯,Kingdom of Saudi Arabia,231,5,47.5,17.163017293323
6179,0,7,1e-04,11764.3656543244,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,也门,Republic of Yemen,222,5,48.5,17.163017293323
6180,0,7,1e-04,11764.3656543244,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,也门,Republic of Yemen,222,5,49.5,17.163017293323
6181,0,7,1e-04,11764.3656543244,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,也门,Republic of Yemen,222,5,50.5,17.163017293323
6182,0,7,1e-04,11764.3656543244,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,也门,Republic of Yemen,222,5,51.5,17.163017293323
6183,0,7,1e-04,11764.3656543244,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,也门,Republic of Yemen,222,5,52.5,17.163017293323
6184,0,7,1e-04,11764.3656543244,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,阿曼,Sultanate of Oman,240,5,53.5,17.163017293323
6185,3,7,1e-04,11764.3656543244,-0.00015500737465579,-155.00737465579,7,1,Asia,2331.82053915,5432.08564269,阿曼,Sultanate of Oman,240,5,54.5,17.163017293323
6188,8,3,0.004,11764.3656543244,0.00331998033425123,82.9995083562807,3,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,73.5,17.163017293323
6189,20,6,0.0666666666666667,11764.3656543244,0.0649666175022947,97.4499262534421,6,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,74.5,17.163017293323
6190,9,1,0.00173913043478261,11764.3656543244,0.000974108310815239,56.0112278718763,1,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,75.5,17.163017293323
6191,6,1,0.00173913043478261,11764.3656543244,0.00122911568547103,70.6741519145842,1,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,76.5,17.163017293323
6192,13,2,0.00173913043478261,11764.3656543244,0.000634098477940853,36.460662481599,2,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,77.5,17.163017293323
6193,21,6,0.0666666666666667,11764.3656543244,0.0648816150440761,97.3224225661142,6,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,78.5,17.163017293323
6194,10,1,0.00173913043478261,11764.3656543244,0.000889105852596643,51.123586524307,1,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,79.5,17.163017293323
6195,21,1,0.00173913043478261,11764.3656543244,-4.592118780792e-05,-2.6404682989554,1,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,80.5,17.163017293323
6196,22,3,0.004,11764.3656543244,0.00212994591919087,53.2486479797719,3,1,Asia,2331.82053915,5432.08564269,印度,Republic of Indonesia,237,3,81.5,17.163017293323
6200,2,1,0.00173913043478261,11764.3656543244,0.00156912551834542,90.2247173048614,1,1,Asia,2331.82053915,5432.08564269,缅甸,Union of Myanmar,232,2,95.5,17.163017293323
6201,7,6,0.0666666666666667,11764.3656543244,0.0660716494591365,99.1074741887047,6,1,Asia,2331.82053915,5432.08564269,缅甸,Union of Myanmar,232,2,96.5,17.163017293323
6202,2,3,0.004,11764.3656543244,0.00382999508356281,95.7498770890702,3,1,Asia,2331.82053915,5432.08564269,缅甸,Union of Myanmar,232,2,97.5,17.163017293323
6203,4,3,0.004,11764.3656543244,0.00365999016712561,91.4997541781403,3,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,98.5,17.163017293323
6204,12,3,0.004,11764.3656543244,0.00297997050137684,74.499262534421,3,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,99.5,17.163017293323
6205,5,3,0.004,11764.3656543244,0.00357498770890702,89.3746927226754,3,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,100.5,17.163017293323
6206,6,3,0.004,11764.3656543244,0.00348998525068842,87.2496312672105,3,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,101.5,17.163017293323
6207,5,1,0.00173913043478261,11764.3656543244,0.00131411814368963,75.5617932621535,1,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,102.5,17.163017293323
6208,0,1,0.00173913043478261,11764.3656543244,0.00173913043478261,100,1,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,103.5,17.163017293323
6209,10,1,0.00173913043478261,11764.3656543244,0.000889105852596643,51.123586524307,1,1,Asia,2331.82053915,5432.08564269,泰国,Kingdom of Thailand,241,2,104.5,17.163017293323
6210,1,3,0.004,11764.3656543244,0.0039149975417814,97.8749385445351,3,1,Asia,2331.82053915,5432.08564269,老挝,Lao People,206,2,105.5,17.163017293323
6211,2,3,0.004,11764.3656543244,0.00382999508356281,95.7498770890702,3,1,Asia,2331.82053915,5432.08564269,越南,Socialist Republic of Viet Nam,246,2,106.5,17.163017293323
6214,1,5,0.04,11764.3656543244,0.0399149975417814,99.7874938544535,5,1,Asia,2331.82053915,5432.08564269,菲律宾,Republic of Philippines,239,2,120.5,17.163017293323
6215,1,5,0.04,11764.3656543244,0.0399149975417814,99.7874938544535,5,1,Asia,2331.82053915,5432.08564269,菲律宾,Republic of Philippines,239,2,121.5,17.163017293323
6220,13,3,0.004,11699.5569366316,0.00288884681100216,72.2211702750541,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-102.5,18.163017293323
6221,17,3,0.004,11699.5569366316,0.00254695352207975,63.6738380519938,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-101.5,18.163017293323
6222,37,3,0.004,11699.5569366316,0.000837487077467695,20.9371769366924,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-100.5,18.163017293323
6223,54,3,0.004,11699.5569366316,-0.000615559400452553,-15.3889850113138,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-99.5,18.163017293323
6224,56,3,0.004,11699.5569366316,-0.000786506044913759,-19.662651122844,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-98.5,18.163017293323
6225,61,3,0.004,11699.5569366316,-0.00121387265606677,-30.3468164016693,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-97.5,18.163017293323
6226,60,3,0.004,11699.5569366316,-0.00112839933383617,-28.2099833459042,3,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-96.5,18.163017293323
6227,53,1,0.00173913043478261,11699.5569366316,-0.00279095564343934,-160.479949497762,1,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-95.5,18.163017293323
6229,33,1,0.00173913043478261,11699.5569366316,-0.00108148919882728,-62.1856289325689,1,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-93.5,18.163017293323
6230,20,1,0.00173913043478261,11699.5569366316,2.9663990170552e-05,1.70567943480674,1,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-92.5,18.163017293323
6231,22,1,0.00173913043478261,11699.5569366316,-0.000141282654290654,-8.12375262171259,1,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-91.5,18.163017293323
6232,9,1,0.00173913043478261,11699.5569366316,0.000969870534707183,55.767555745663,1,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-90.5,18.163017293323
6233,7,2,0.00173913043478261,11699.5569366316,0.00114081717916839,65.5969878021824,2,2,North America,3954.89183268,3707.4186593,墨西哥,United States of Mexico,10,17,-89.5,18.163017293323
6234,16,1,0.00173913043478261,11699.5569366316,0.000371557279092963,21.3645435478454,1,2,North America,3954.89183268,3707.4186593,伯利兹,Belize,22,18,-88.5,18.163017293323
6237,3,5,0.04,11699.5569366316,0.0397435800333082,99.3589500832705,5,2,North America,3954.89183268,3707.4186593,牙买加,Jamaica,18,18,-77.5,18.163017293323
6238,2,6,0.0666666666666667,11699.5569366316,0.0664957200222055,99.7435800333082,6,2,North America,3954.89183268,3707.4186593,牙买加,Jamaica,18,18,-76.5,18.163017293323
6243,1,5,0.04,11699.5569366316,0.0399145266777694,99.7863166944235,5,2,North America,3954.89183268,3707.4186593,多米尼加,Dominican Republic,15,18,-71.5,18.163017293323
6248,150,6,0.0666666666666667,11699.5569366316,0.0538456683320762,80.7685024981144,6,2,North America,3954.89183268,3707.4186593,波多黎各,Puerto Rico,13,18,-66.5,18.163017293323
6255,1,7,1e-04,11699.5569366316,1.45266777693972e-05,14.5266777693972,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-15.5,18.163017293323
6256,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-14.5,18.163017293323
6257,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-13.5,18.163017293323
6258,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-12.5,18.163017293323
6259,2,7,1e-04,11699.5569366316,-7.09466444612057e-05,-70.9466444612057,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-11.5,18.163017293323
6260,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-10.5,18.163017293323
6261,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-9.50000000000003,18.163017293323
6262,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-8.50000000000003,18.163017293323
6263,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-7.50000000000003,18.163017293323
6264,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,毛里塔尼亚,Islamic Republic of Mauritania,81,14,-6.50000000000003,18.163017293323
6265,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-5.50000000000003,18.163017293323
6266,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-4.50000000000003,18.163017293323
6267,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-3.50000000000003,18.163017293323
6268,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-2.50000000000003,18.163017293323
6269,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-1.50000000000003,18.163017293323
6270,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,-0.500000000000028,18.163017293323
6271,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,0.499999999999972,18.163017293323
6272,1,7,1e-04,11699.5569366316,1.45266777693972e-05,14.5266777693972,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,1.49999999999997,18.163017293323
6273,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,2.49999999999997,18.163017293323
6274,0,7,1e-04,11699.5569366316,1e-04,100,7,4,Africa,426.208533368,2559.07306897,马里,Republic of Mali,80,14,3.49999999999997,18.163017293323
